domain,task,encoder,num_samples,train_size,val_size,test_size,num_classes,min_class_frac,task_type,source,knn_accuracy,linear_accuracy,mlp_accuracy,tabicl_zeroshot_accuracy,xgboost_accuracy,knn_auroc,linear_auroc,mlp_auroc,tabicl_zeroshot_auroc,xgboost_auroc,ours_seed42_regime,ours_seed42_accuracy,ours_seed42_auroc,ours_seed123_regime,ours_seed123_accuracy,ours_seed123_auroc,ours_seed456_regime,ours_seed456_accuracy,ours_seed456_auroc,ours_seed789_regime,ours_seed789_accuracy,ours_seed789_auroc,ours_lodo_accuracy,ours_lodo_auroc
proteins,prot_sabdab_chen,prot_bert,2409,1687,361,361,2,0.2001,,Therapeutics Data Commons (Develop),0.8587257617728532,0.8365650969529086,0.8282548476454293,0.850415512465374,0.8587257617728532,0.8314830834294502,0.8574346405228758,0.8599577085736254,0.8791810841983853,0.8866301422529796,unseen_tasks,0.8614958448753463,0.8858612072279892,seen,0.8642659279778393,0.8909073433294885,seen,0.8559556786703602,0.8842272202998847,unseen_tasks,0.853185595567867,0.887879661668589,0.8670360110803325,0.883121876201461
proteins,prot_solubility,ankh_base,2500,1500,500,500,2,0.4132,binary,SaProtHub (Dataset-Solubility),0.616,0.636,0.666,0.68,0.654,0.6439716663364375,0.6462585034013605,0.6971798428109108,0.7256208308566144,0.6754837857473086,seen,0.678,0.7211379697510072,seen,0.696,0.7245228188362723,seen,0.67,0.728469057525923,unseen_tasks,0.672,0.7211379697510072,0.692,0.7282048741826826
proteins,prot_solubility,esm2_150m,2500,1500,500,500,2,0.4132,binary,SaProtHub (Dataset-Solubility),0.636,0.58,0.644,0.642,0.622,0.630597384584902,0.6163892741562644,0.663232283204544,0.6544234198533782,0.6451852585694471,seen,0.654,0.6731556700350043,seen,0.664,0.6732877617066244,seen,0.656,0.6584769830262202,unseen_tasks,0.664,0.6684499042335381,0.652,0.6758635493032165
proteins,prot_solubility,esm2_650m,2500,1500,500,500,2,0.4132,binary,SaProtHub (Dataset-Solubility),0.598,0.664,0.614,0.64,0.616,0.6241909385113269,0.6725612575127137,0.6520044911168351,0.6679545604649627,0.6567597912951588,seen,0.676,0.6869427382603527,seen,0.674,0.6911201373753386,seen,0.664,0.6772340003962751,unseen_tasks,0.668,0.6886103956145566,0.678,0.6878178455848359
proteins,prot_solubility,prot_bert,2500,1500,500,500,2,0.4132,binary,SaProtHub (Dataset-Solubility),0.62,0.622,0.622,0.674,0.644,0.6048725315368866,0.647562908658609,0.6523182088369328,0.6900881711908065,0.6421471501221848,seen,0.664,0.6647678488871276,seen,0.658,0.6666666666666667,seen,0.666,0.6632322832045441,unseen_tasks,0.668,0.6606069612310943,0.666,0.6747572815533981
proteins,prot_sorting_signal,ankh_base,1592,954,319,319,9,0.022,multiclass,HuggingFace (AI4Protein/SortingSignal),0.7460815047021944,0.7711598746081505,0.780564263322884,0.7648902821316614,0.7021943573667712,0.9064393749813282,0.9371979041051927,0.9422348959000791,0.9597062395850539,0.9162576278380963,seen,0.7899686520376176,0.968188075949094,seen,0.780564263322884,0.9675883688802203,seen,0.786833855799373,0.9667509165728236,seen,0.7774294670846394,0.9648343512065019,0.7836990595611285,0.9628883490053539
proteins,prot_sorting_signal,esm2_150m,1592,954,319,319,9,0.022,multiclass,HuggingFace (AI4Protein/SortingSignal),0.7335423197492164,0.786833855799373,0.8119122257053292,0.7962382445141066,0.7711598746081505,0.9134251278962225,0.945441014964622,0.9504647581274158,0.9658931387171921,0.9239809677185915,seen,0.8213166144200627,0.972069720201815,seen,0.8056426332288401,0.9706128571553472,seen,0.8087774294670846,0.9719125353410087,seen,0.786833855799373,0.9693461958585574,0.7931034482758621,0.9669831854060654
proteins,prot_sorting_signal,esm2_650m,1592,954,319,319,9,0.022,multiclass,HuggingFace (AI4Protein/SortingSignal),0.7241379310344828,0.8025078369905956,0.8056426332288401,0.780564263322884,0.7617554858934169,0.8906532025042547,0.9476052498480991,0.9587103385234373,0.94886969182707,0.9113259355705673,seen,0.8087774294670846,0.9687377974208187,seen,0.8213166144200627,0.9658030490792677,seen,0.7962382445141066,0.9658840599998995,seen,0.8150470219435737,0.9633373399613077,0.8025078369905956,0.9616598961180787
proteins,prot_sorting_signal,prot_bert,1592,954,319,319,9,0.022,multiclass,HuggingFace (AI4Protein/SortingSignal),0.6802507836990596,0.8056426332288401,0.7836990595611285,0.7586206896551724,0.7241379310344828,0.8720318261747335,0.946408801060653,0.9508491601568474,0.9501239885798977,0.9191633575694867,seen,0.8025078369905956,0.9702231103187768,seen,0.786833855799373,0.9684934527611591,seen,0.799373040752351,0.9646481666062358,seen,0.780564263322884,0.9598118341888127,0.7931034482758621,0.9611231986847506
proteins,prot_temperature_stability,ankh_base,8000,4800,1600,1600,2,0.4954,binary,HuggingFace (proteinglm/temperature_stability),0.705,0.881875,0.895625,0.890625,0.878125,0.7739484885988599,0.9478713496349636,0.9590490299029902,0.9537570944594458,0.9474963121312132,seen,0.886875,0.9538735123512352,unseen_tasks,0.88,0.9497621637163717,unseen_tasks,0.880625,0.9497309105910591,seen,0.883125,0.9504278552855286,0.89125,0.9537375612561255
proteins,prot_temperature_stability,esm2_150m,8000,4800,1600,1600,2,0.4954,binary,HuggingFace (proteinglm/temperature_stability),0.895,0.920625,0.9225,0.9175,0.913125,0.9550142514251425,0.972294104410441,0.9810887338733874,0.9781462521252126,0.97686799929993,seen,0.92875,0.9836718046804681,unseen_tasks,0.929375,0.9831123737373737,unseen_tasks,0.924375,0.9824107410741074,seen,0.921875,0.9830983098309831,0.933125,0.9843515601560155
proteins,prot_temperature_stability,esm2_650m,8000,4800,1600,1600,2,0.4954,binary,HuggingFace (proteinglm/temperature_stability),0.91625,0.935625,0.9425,0.938125,0.933125,0.9647019389438944,0.9826654540454046,0.9878862886288629,0.9856821619661966,0.983040491549155,seen,0.943125,0.9890426542654265,unseen_tasks,0.940625,0.9886019851985198,unseen_tasks,0.938125,0.9882441369136914,seen,0.93875,0.9882597634763476,0.940625,0.9892067331733174
proteins,prot_temperature_stability,prot_bert,8000,4800,1600,1600,2,0.4954,binary,HuggingFace (proteinglm/temperature_stability),0.8825,0.913125,0.925625,0.914375,0.92,0.9399861861186118,0.9732707645764577,0.9797526627662766,0.9739591146614661,0.9759804105410541,seen,0.918125,0.9787369361936193,unseen_tasks,0.916875,0.9776446394639463,unseen_tasks,0.915,0.9769023777377738,seen,0.91625,0.9771008350835084,0.921875,0.9791447894789479
proteins,prot_toxin_peptide,ankh_base,8386,5031,1677,1678,2,0.4987,binary,HuggingFace (tanthinhdt/toxinpred3),0.8289630512514898,0.801549463647199,0.8438617401668653,0.8557806912991657,0.8450536352800954,0.9095774075636758,0.8772838274967076,0.9228126327393712,0.9277400602627868,0.920928177611849,seen,0.8557806912991657,0.9353631180948891,seen,0.8671036948748511,0.9394417239532501,seen,0.8575685339690108,0.9331043290615229,seen,0.8617401668653158,0.9363305616997458,0.8551847437425506,0.9338771474477814
proteins,prot_toxin_peptide,esm2_150m,8386,5031,1677,1678,2,0.4987,binary,HuggingFace (tanthinhdt/toxinpred3),0.8504171632896305,0.8134684147794994,0.8474374255065554,0.8563766388557806,0.8468414779499404,0.9155596469470123,0.8964650661938837,0.9222777685437347,0.9288453042048992,0.9254940568277226,seen,0.8623361144219309,0.9372852197063005,seen,0.8617401668653158,0.9389274587771,seen,0.8629320619785459,0.9319436808601014,seen,0.8629320619785459,0.9361544045675838,0.8545887961859356,0.9334026596885714
proteins,prot_toxin_peptide,esm2_650m,8386,5031,1677,1678,2,0.4987,binary,HuggingFace (tanthinhdt/toxinpred3),0.8420738974970202,0.8289630512514898,0.8569725864123957,0.8480333730631704,0.8641239570917759,0.9144821051345542,0.9061281372661834,0.9287245513320463,0.9232935132977325,0.9330588691564489,seen,0.8605482717520858,0.9389857042804762,seen,0.865911799761621,0.9379955307230825,seen,0.864719904648391,0.9360521197811673,seen,0.867699642431466,0.9375572688257281,0.8611442193087009,0.9365223456742768
proteins,prot_toxin_peptide,prot_bert,8386,5031,1677,1678,2,0.4987,binary,HuggingFace (tanthinhdt/toxinpred3),0.7806912991656734,0.7777115613825983,0.8128724672228844,0.801549463647199,0.8087008343265792,0.8678722065243488,0.8568851157167676,0.8936039334182866,0.8852357593295801,0.8912684307951079,seen,0.831942789034565,0.9133591034170222,seen,0.8307508939213349,0.9122780100494803,seen,0.8265792610250298,0.9085375122351074,seen,0.8289630512514898,0.9104823437990558,0.8301549463647199,0.909020523726519
text,text_agnews,arctic_embed_m_v2,1500,1054,223,223,4,0.1507,,HuggingFace (ag_news),0.8565022421524664,0.8430493273542601,0.874439461883408,0.8878923766816144,0.8475336322869955,0.9545853715225119,0.955886818185741,0.9720375462857229,0.973441407416267,0.9529732478757844,seen,0.8789237668161435,0.9764212130547003,seen,0.8609865470852018,0.9756371549960443,seen,0.8699551569506726,0.9746979475845667,seen,0.8789237668161435,0.9762323582502936,0.8565022421524664,0.9729702215237132
text,text_agnews,bge_large_en_v1_5,1500,1054,223,223,4,0.1507,,HuggingFace (ag_news),0.874439461883408,0.8699551569506726,0.8968609865470852,0.8923766816143498,0.8565022421524664,0.9525569426413576,0.9534694948563536,0.9698977128664839,0.9715306933261633,0.9601925656664834,seen,0.8968609865470852,0.9740778944140628,seen,0.8878923766816144,0.9738303847075089,seen,0.8968609865470852,0.9751823429975462,seen,0.9013452914798207,0.9733957065534806,0.8923766816143498,0.9739049726508526
text,text_agnews,bge_m3,1500,1054,223,223,4,0.1507,,HuggingFace (ag_news),0.8834080717488789,0.820627802690583,0.8834080717488789,0.874439461883408,0.8654708520179372,0.9472019333868343,0.9526965042281225,0.9612269729818224,0.9686225064294498,0.9613907648210205,unseen_encoders,0.8878923766816144,0.9702719379791329,unseen_encoders,0.8834080717488789,0.9717546966366787,unseen_encoders,0.8878923766816144,0.9737817084936449,unseen_encoders,0.8878923766816144,0.9732067035557723,0.8834080717488789,0.9699114848298874
text,text_agnews,nomic_embed_v1_5,1500,1054,223,223,4,0.1507,,HuggingFace (ag_news),0.8609865470852018,0.8385650224215246,0.8878923766816144,0.874439461883408,0.820627802690583,0.9534282994237873,0.9571248562565626,0.9740948554677293,0.977880305659854,0.9593529459967748,seen,0.9013452914798207,0.9766830596407887,seen,0.8878923766816144,0.9778105710725085,seen,0.8968609865470852,0.9776277423932965,seen,0.8968609865470852,0.9778075191815927,0.8968609865470852,0.9756626743874692
text,text_financial_phrasebank,arctic_embed_m_v2,2264,1358,453,453,3,0.1338,multiclass,HuggingFace (financial_phrasebank/sentences_allagree),0.8167770419426048,0.8984547461368654,0.8962472406181016,0.8852097130242825,0.8520971302428256,0.9096390266298648,0.9646413918101072,0.9723273102768673,0.9613407192182098,0.9433160980613612,seen,0.8896247240618101,0.9666812846219316,seen,0.8874172185430463,0.9683195510168282,unseen_tasks,0.8874172185430463,0.969326935136202,seen,0.8940397350993378,0.9645222868859874,0.8763796909492274,0.963505260138675
text,text_financial_phrasebank,bge_large_en_v1_5,2264,1358,453,453,3,0.1338,multiclass,HuggingFace (financial_phrasebank/sentences_allagree),0.9094922737306843,0.9161147902869757,0.9359823399558499,0.9271523178807947,0.8609271523178808,0.9635550298333726,0.9829534874760082,0.9865914513827295,0.9740227506172233,0.9596175597302864,seen,0.9227373068432672,0.9848894191588803,seen,0.9337748344370861,0.9854054064031995,unseen_tasks,0.9249448123620309,0.9852936722119511,seen,0.9227373068432672,0.9835010523618811,0.9161147902869757,0.9849044586371059
text,text_financial_phrasebank,bge_m3,2264,1358,453,453,3,0.1338,multiclass,HuggingFace (financial_phrasebank/sentences_allagree),0.8631346578366446,0.9161147902869757,0.9139072847682119,0.9183222958057395,0.8785871964679912,0.93865881616126,0.9832355773583852,0.9820497861475767,0.9690540073305011,0.9526342213348084,unseen_encoders,0.9028697571743929,0.978992678661701,unseen_encoders,0.9227373068432672,0.9791517749490067,unseen_both,0.9116997792494481,0.9788437974638287,unseen_encoders,0.9116997792494481,0.9785315400935336,0.9006622516556292,0.9773077678483579
text,text_financial_phrasebank,nomic_embed_v1_5,2264,1358,453,453,3,0.1338,multiclass,HuggingFace (financial_phrasebank/sentences_allagree),0.8830022075055187,0.9359823399558499,0.9293598233995585,0.9028697571743929,0.8719646799116998,0.9446282694839198,0.982236099423201,0.9829133348695418,0.9770033650799297,0.9586409921294002,seen,0.9227373068432672,0.9797505805778924,seen,0.9249448123620309,0.9795449992185269,unseen_tasks,0.9227373068432672,0.9798417619342529,seen,0.9139072847682119,0.977292014642552,0.9183222958057395,0.9781910815620671
text,text_imdb,arctic_embed_m_v2,3000,1800,600,600,2,0.1667,binary,HuggingFace (imdb/),0.9216666666666666,0.9433333333333334,0.95,0.9533333333333334,0.93,0.9539099999999999,0.9797399999999999,0.9872,0.98844,0.9779,seen,0.9533333333333334,0.98862,seen,0.955,0.98748,seen,0.9533333333333334,0.98926,seen,0.9416666666666667,0.98892,0.955,0.98964
text,text_imdb,bge_large_en_v1_5,3000,1800,600,600,2,0.1667,binary,HuggingFace (imdb/),0.945,0.9616666666666667,0.9633333333333334,0.955,0.9483333333333334,0.9719800000000001,0.9879800000000001,0.99008,0.98831,0.98614,seen,0.9633333333333334,0.99128,seen,0.9666666666666667,0.99136,seen,0.9633333333333334,0.9913,seen,0.965,0.9917,0.965,0.99174
text,text_imdb,bge_m3,3000,1800,600,600,2,0.1667,binary,HuggingFace (imdb/),0.8916666666666667,0.9233333333333333,0.9283333333333333,0.9316666666666666,0.9233333333333333,0.9300200000000001,0.9600000000000001,0.96694,0.9746600000000001,0.9603,unseen_encoders,0.9383333333333334,0.9745400000000001,unseen_encoders,0.9366666666666666,0.9739,unseen_encoders,0.9383333333333334,0.9766999999999999,unseen_encoders,0.925,0.9744999999999999,0.9383333333333334,0.97738
text,text_imdb,nomic_embed_v1_5,3000,1800,600,600,2,0.1667,binary,HuggingFace (imdb/),0.93,0.9383333333333334,0.9433333333333334,0.945,0.9166666666666666,0.95008,0.9715199999999999,0.9730800000000001,0.9795100000000001,0.9602,seen,0.9433333333333334,0.98314,seen,0.945,0.98288,seen,0.945,0.9832200000000001,seen,0.9366666666666666,0.98244,0.9433333333333334,0.9840800000000001
text,text_rotten_tomatoes,arctic_embed_m_v2,3000,1800,600,600,2,0.4997,binary,HuggingFace (rotten_tomatoes/),0.8016666666666666,0.7966666666666666,0.8366666666666667,0.8416666666666667,0.8333333333333334,0.8774986388737653,0.8911654573939709,0.9309325659173991,0.9277325303614484,0.9107323414704608,seen,0.85,0.9281880909787886,seen,0.84,0.924910276780853,seen,0.8516666666666667,0.9274658607317859,unseen_tasks,0.855,0.9291103234480383,0.8516666666666667,0.9276436404848942
text,text_rotten_tomatoes,bge_large_en_v1_5,3000,1800,600,600,2,0.4997,binary,HuggingFace (rotten_tomatoes/),0.865,0.8583333333333333,0.8783333333333333,0.8716666666666667,0.865,0.9157601751130569,0.9272880809786774,0.9405215613506818,0.942593806597851,0.9330325892509916,seen,0.8683333333333333,0.9434549272769697,seen,0.8716666666666667,0.9429660329559217,seen,0.8683333333333333,0.940332670363004,unseen_tasks,0.86,0.9413104590051,0.8733333333333333,0.9412771253013922
text,text_rotten_tomatoes,bge_m3,3000,1800,600,600,2,0.4997,binary,HuggingFace (rotten_tomatoes/),0.8183333333333334,0.8083333333333333,0.8466666666666667,0.84,0.8316666666666667,0.8985766508516762,0.883754263936266,0.922788030978122,0.919410215669063,0.9159546217180191,unseen_encoders,0.85,0.9258547317192414,unseen_encoders,0.8533333333333334,0.9245880509783442,unseen_encoders,0.8516666666666667,0.9257325081389793,unseen_both,0.8516666666666667,0.9263769597439973,0.8516666666666667,0.925310281225347
text,text_rotten_tomatoes,nomic_embed_v1_5,3000,1800,600,600,2,0.4997,binary,HuggingFace (rotten_tomatoes/),0.8083333333333333,0.8116666666666666,0.85,0.8416666666666667,0.8333333333333334,0.8704485605395615,0.8860654007266747,0.9120434671496351,0.9080045333837042,0.9015877954199492,seen,0.8466666666666667,0.91441016011289,seen,0.8433333333333334,0.9141434904832277,seen,0.8383333333333334,0.9137212635695953,unseen_tasks,0.84,0.9122434693718818,0.8466666666666667,0.9142101578906432
text,text_sst2,arctic_embed_m_v2,1500,1052,224,224,2,0.45,,HuggingFace (glue),0.8258928571428571,0.84375,0.8794642857142857,0.8928571428571429,0.8616071428571429,0.9165257989213556,0.9158818320856477,0.9586251308057635,0.9471142236174838,0.9378572003541819,seen,0.875,0.9651452950173067,seen,0.8705357142857143,0.966030749416405,seen,0.8839285714285714,0.9640183530548176,seen,0.9017857142857143,0.967318683087821,0.9107142857142857,0.966352732834259
text,text_sst2,bge_large_en_v1_5,1500,1052,224,224,2,0.45,,HuggingFace (glue),0.9419642857142857,0.9285714285714286,0.9330357142857143,0.9330357142857143,0.9151785714285714,0.9745230620623039,0.9813249617644692,0.9814859534733962,0.9772196731868309,0.9697335587217258,seen,0.9508928571428571,0.9849472752153265,seen,0.9419642857142857,0.9845447959430089,seen,0.9375,0.983578845689447,seen,0.9375,0.9859937213233518,0.9464285714285714,0.9847862835063994
text,text_sst2,bge_m3,1500,1052,224,224,2,0.45,,HuggingFace (glue),0.8794642857142857,0.8794642857142857,0.9151785714285714,0.9017857142857143,0.9107142857142857,0.9469934798357884,0.9536343878290269,0.9690090960315544,0.966191741125332,0.966352732834259,unseen_encoders,0.9241071428571429,0.9789100861305643,unseen_encoders,0.9196428571428571,0.976253722933269,unseen_encoders,0.9196428571428571,0.9773806648957578,unseen_encoders,0.9107142857142857,0.9747243016984625,0.9151785714285714,0.9781856234403927
text,text_sst2,nomic_embed_v1_5,1500,1052,224,224,2,0.45,,HuggingFace (glue),0.8616071428571429,0.8660714285714286,0.8928571428571429,0.8883928571428571,0.8660714285714286,0.9234484424052161,0.943089430894309,0.9625694276744747,0.9590678580053127,0.9445383562746519,seen,0.9241071428571429,0.966996699669967,seen,0.9196428571428571,0.9694920711583354,seen,0.9151785714285714,0.9669162038155035,seen,0.9196428571428571,0.966996699669967,0.9107142857142857,0.9682041374869195
text,text_tweet_emotion,arctic_embed_m_v2,1500,1054,223,223,4,0.0967,,HuggingFace (tweet_eval),0.672645739910314,0.6457399103139013,0.7040358744394619,0.7533632286995515,0.6681614349775785,0.7869389429095814,0.8230289399044118,0.8721802782164009,0.896166524487862,0.849992591524235,unseen_tasks,0.7443946188340808,0.8854966705106609,seen,0.726457399103139,0.8903077934857702,seen,0.7309417040358744,0.8946309073797433,seen,0.7130044843049327,0.8984946823252349,0.726457399103139,0.8983985972849535
text,text_tweet_emotion,bge_large_en_v1_5,1500,1054,223,223,4,0.0967,,HuggingFace (tweet_eval),0.7130044843049327,0.695067264573991,0.7533632286995515,0.757847533632287,0.7533632286995515,0.8446799569476988,0.871977800967088,0.9163618737209324,0.9160950016039352,0.9136939062051531,unseen_tasks,0.7847533632286996,0.9223405846929444,seen,0.7892376681614349,0.9269370561417365,seen,0.7623318385650224,0.9293020572799662,seen,0.7713004484304933,0.9274599469390264,0.7802690582959642,0.9252744948536209
text,text_tweet_emotion,bge_m3,1500,1054,223,223,4,0.0967,,HuggingFace (tweet_eval),0.6502242152466368,0.672645739910314,0.7219730941704036,0.7354260089686099,0.7399103139013453,0.8096830666711364,0.869680842195478,0.896524420385115,0.8844034635579751,0.8789786755233916,unseen_both,0.7354260089686099,0.8956255446334267,unseen_encoders,0.7443946188340808,0.8966095427796397,unseen_encoders,0.7443946188340808,0.8989570151593007,unseen_encoders,0.726457399103139,0.901399401068278,0.7443946188340808,0.9008876604320988
text,text_tweet_emotion,nomic_embed_v1_5,1500,1054,223,223,4,0.0967,,HuggingFace (tweet_eval),0.695067264573991,0.6905829596412556,0.7892376681614349,0.7847533632286996,0.7309417040358744,0.8337012253519286,0.8419946119007543,0.9044371540493563,0.9052150978864291,0.9002841111205575,unseen_tasks,0.7847533632286996,0.9139719543103533,seen,0.7668161434977578,0.912808695420265,seen,0.7668161434977578,0.9167525298963469,seen,0.7668161434977578,0.910997587437293,0.7713004484304933,0.9163630774186545
text,text_tweet_hate,arctic_embed_m_v2,3000,1800,600,600,2,0.42,binary,HuggingFace (tweet_eval/hate),0.71,0.675,0.735,0.7266666666666667,0.7283333333333334,0.7838612935595693,0.7207854406130269,0.8154761904761905,0.808668582375479,0.7964217296113847,unseen_tasks,0.75,0.8190909505564679,seen,0.7533333333333333,0.8151683087027913,seen,0.74,0.8135718846925742,seen,0.74,0.8174147053457397,0.735,0.8129333150884874
text,text_tweet_hate,bge_large_en_v1_5,3000,1800,600,600,2,0.42,binary,HuggingFace (tweet_eval/hate),0.73,0.6916666666666667,0.7583333333333333,0.75,0.7316666666666667,0.7896939427111842,0.767138752052545,0.8312921912059842,0.8107268290457945,0.8081782521437695,unseen_tasks,0.75,0.8322386425834701,seen,0.7466666666666667,0.8263432767743113,seen,0.7533333333333333,0.822785531837256,seen,0.7433333333333333,0.8212005108556832,0.7483333333333333,0.8228197409231891
text,text_tweet_hate,bge_m3,3000,1800,600,600,2,0.42,binary,HuggingFace (tweet_eval/hate),0.7266666666666667,0.6916666666666667,0.75,0.7333333333333333,0.7283333333333334,0.7912276500638569,0.74826673964605,0.8207443897099069,0.8112513683634374,0.7984286626528005,unseen_both,0.74,0.8162401933953659,unseen_encoders,0.7266666666666667,0.8095010034665208,unseen_encoders,0.7283333333333334,0.8065818281335524,unseen_encoders,0.735,0.8070379492793286,0.7266666666666667,0.8075282795110381
text,text_tweet_hate,nomic_embed_v1_5,3000,1800,600,600,2,0.42,binary,HuggingFace (tweet_eval/hate),0.735,0.7,0.7483333333333333,0.74,0.7533333333333333,0.8037367724867726,0.7562146506112024,0.8220443349753694,0.8120552818828681,0.8077221309979932,unseen_tasks,0.7383333333333333,0.8213487502280605,seen,0.74,0.8150770844736362,seen,0.75,0.8160121328224778,seen,0.745,0.8153051450465244,0.7483333333333333,0.8167875387702974
text,text_tweet_irony,arctic_embed_m_v2,1500,1052,224,224,2,0.4967,,HuggingFace (tweet_eval),0.5892857142857143,0.5848214285714286,0.6383928571428571,0.6160714285714286,0.6071428571428571,0.6075898907757314,0.6122937096388424,0.6991947699912302,0.6513991867974169,0.6540699992027424,seen,0.6160714285714286,0.6892290520609105,unseen_tasks,0.625,0.6912221956469744,seen,0.6116071428571429,0.6778282707486247,seen,0.6160714285714286,0.6800605915650164,0.6116071428571429,0.6693773419437136
text,text_tweet_irony,bge_large_en_v1_5,1500,1052,224,224,2,0.4967,,HuggingFace (tweet_eval),0.6116071428571429,0.5803571428571429,0.6205357142857143,0.6160714285714286,0.6116071428571429,0.6703739137367455,0.6403571713306226,0.6630790082117516,0.6774695049031333,0.6904249382125488,seen,0.6160714285714286,0.7151399186797417,unseen_tasks,0.6383928571428571,0.7148210157059715,seen,0.6116071428571429,0.7078051502830265,seen,0.59375,0.7161763533444949,0.625,0.7214382524117036
text,text_tweet_irony,bge_m3,1500,1052,224,224,2,0.4967,,HuggingFace (tweet_eval),0.59375,0.6339285714285714,0.6428571428571429,0.6160714285714286,0.6383928571428571,0.6429083951207845,0.6535916447420873,0.7176114167264609,0.7165351191899865,0.6981583353264769,unseen_encoders,0.6428571428571429,0.7252650880969466,unseen_both,0.625,0.7256637168141594,unseen_encoders,0.625,0.719604560312525,unseen_encoders,0.6473214285714286,0.7271785059395679,0.6339285714285714,0.7235908474846527
text,text_tweet_irony,nomic_embed_v1_5,1500,1052,224,224,2,0.4967,,HuggingFace (tweet_eval),0.59375,0.6383928571428571,0.6160714285714286,0.5982142857142857,0.6294642857142857,0.6314278880650562,0.6968029976879534,0.6756756756756757,0.6514390496691382,0.6593318982699514,seen,0.6160714285714286,0.6873156342182891,unseen_tasks,0.6383928571428571,0.6853224906322252,seen,0.6026785714285714,0.6932153392330384,seen,0.5848214285714286,0.6964840947141833,0.6071428571428571,0.6886709718568126
text,text_tweet_offensive,arctic_embed_m_v2,3000,1800,600,600,2,0.344,binary,HuggingFace (tweet_eval/offensive),0.6516666666666666,0.6833333333333333,0.7416666666666667,0.7266666666666667,0.7233333333333334,0.6391010792962397,0.6975506382139866,0.7564683849982752,0.7529261741658864,0.7162288699423389,seen,0.7316666666666667,0.764673993396087,seen,0.7333333333333333,0.7578729485979004,seen,0.73,0.7612118673303434,seen,0.7283333333333334,0.7611502636636932,0.7416666666666667,0.7555196885318616
text,text_tweet_offensive,bge_large_en_v1_5,3000,1800,600,600,2,0.344,binary,HuggingFace (tweet_eval/offensive),0.6816666666666666,0.6766666666666666,0.7416666666666667,0.7266666666666667,0.705,0.7223769158740327,0.7140604208762505,0.7814301907249519,0.7770624907594498,0.763158543196491,seen,0.7316666666666667,0.779360307525504,seen,0.7333333333333333,0.7825390567246563,seen,0.715,0.7712902271943226,seen,0.72,0.7734709969937412,0.7283333333333334,0.776501897392933
text,text_tweet_offensive,bge_m3,3000,1800,600,600,2,0.344,binary,HuggingFace (tweet_eval/offensive),0.665,0.69,0.7283333333333334,0.7416666666666667,0.7183333333333334,0.7082819969444581,0.7408087329357844,0.7800502685919868,0.794354639988172,0.7625917894633087,unseen_encoders,0.745,0.7992459711202011,unseen_encoders,0.7483333333333333,0.7995663101867823,unseen_encoders,0.7383333333333333,0.7955127889211966,unseen_encoders,0.7483333333333333,0.7963629195209698,0.7483333333333333,0.7993938199201617
text,text_tweet_offensive,nomic_embed_v1_5,3000,1800,600,600,2,0.344,binary,HuggingFace (tweet_eval/offensive),0.6783333333333333,0.6833333333333333,0.755,0.7333333333333333,0.7183333333333334,0.6669828988221379,0.728611206939037,0.8004534029865458,0.789161450889557,0.7696762111280864,seen,0.7433333333333333,0.8022152678527426,seen,0.7416666666666667,0.7971021635207728,seen,0.7266666666666667,0.7963382780543098,seen,0.7233333333333334,0.7902271943226062,0.7433333333333333,0.7978167660539156
text,text_tweet_sentiment,arctic_embed_m_v2,1500,1052,224,224,3,0.1573,,HuggingFace (tweet_eval),0.5044642857142857,0.5446428571428571,0.5982142857142857,0.59375,0.5714285714285714,0.6345023204937944,0.7241032652842055,0.7491740836992308,0.7674516197750764,0.7291046015280985,seen,0.6026785714285714,0.7693829254011083,unseen_tasks,0.5892857142857143,0.7572540957370691,seen,0.59375,0.762301873362342,unseen_tasks,0.5669642857142857,0.7566198563513843,0.5803571428571429,0.7588513441567947
text,text_tweet_sentiment,bge_large_en_v1_5,1500,1052,224,224,3,0.1573,,HuggingFace (tweet_eval),0.5178571428571429,0.5669642857142857,0.6205357142857143,0.5982142857142857,0.5892857142857143,0.6633405294849875,0.7482233666022219,0.8080987073524052,0.7976251652782788,0.7682183350834864,seen,0.6517857142857143,0.8203562981446186,unseen_tasks,0.6205357142857143,0.8180557066906071,seen,0.6160714285714286,0.8101042968836683,unseen_tasks,0.6428571428571429,0.813112170243636,0.6205357142857143,0.8099132404898383
text,text_tweet_sentiment,bge_m3,1500,1052,224,224,3,0.1573,,HuggingFace (tweet_eval),0.5178571428571429,0.6116071428571429,0.6383928571428571,0.6383928571428571,0.5982142857142857,0.6799924857113452,0.7829599279336934,0.809316645375345,0.8066821931677642,0.7715528544388639,unseen_encoders,0.65625,0.8237694059004402,unseen_both,0.6428571428571429,0.8197971390910946,unseen_encoders,0.6428571428571429,0.8182786290653615,unseen_both,0.6383928571428571,0.81551717706937,0.6473214285714286,0.8091857984921379
text,text_tweet_sentiment,nomic_embed_v1_5,1500,1052,224,224,3,0.1573,,HuggingFace (tweet_eval),0.5,0.5803571428571429,0.5982142857142857,0.65625,0.5892857142857143,0.6667554662717249,0.7474125256804022,0.777777248120195,0.789705805348464,0.7608354483108535,seen,0.6160714285714286,0.7999576497668457,unseen_tasks,0.6116071428571429,0.7932022949058538,seen,0.6026785714285714,0.7898057373513888,unseen_tasks,0.6205357142857143,0.7938405117460244,0.6160714285714286,0.7961559160332007
